h,no,va,vo,g
LS,18,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 23, 'humedad': 66, 'ruido': 56, 'int_luminosa': 345}",0.65
LS,19,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 43, 'ruido': 37, 'int_luminosa': 704}",0.675
LS,20,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 62, 'ruido': 60, 'int_luminosa': 484}",0.675
LS,21,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 23, 'humedad': 61, 'ruido': 53, 'int_luminosa': 917}",0.675
LS,22,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 57, 'ruido': 62, 'int_luminosa': 609}",0.675
LS,23,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 20, 'humedad': 47, 'ruido': 50, 'int_luminosa': 793}",0.675
LS,24,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 67, 'ruido': 62, 'int_luminosa': 808}",0.675
LS,25,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 48, 'ruido': 49, 'int_luminosa': 778}",0.675
LS,26,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 56, 'ruido': 47, 'int_luminosa': 322}",0.675
LS,27,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 44, 'ruido': 47, 'int_luminosa': 333}",0.675
LS,28,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 59, 'ruido': 51, 'int_luminosa': 665}",0.675
LS,29,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 56, 'ruido': 61, 'int_luminosa': 649}",0.675
LS,30,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 24, 'humedad': 64, 'ruido': 40, 'int_luminosa': 343}",0.675
LS,1,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 26, 'humedad': 67, 'ruido': 40, 'int_luminosa': 948}",0.63885
LS,2,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 47, 'ruido': 51, 'int_luminosa': 891}",0.62665
LS,3,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 24, 'humedad': 55, 'ruido': 56, 'int_luminosa': 931}",0.63525
LS,4,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 64, 'ruido': 43, 'int_luminosa': 302}",0.6397
LS,5,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 28, 'humedad': 54, 'ruido': 48, 'int_luminosa': 833}",0.63375
LS,6,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 56, 'ruido': 53, 'int_luminosa': 905}",0.62965
LS,7,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 24, 'humedad': 65, 'ruido': 32, 'int_luminosa': 394}",0.6367
LS,8,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 20, 'humedad': 70, 'ruido': 47, 'int_luminosa': 855}",0.61895
LS,9,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 42, 'ruido': 42, 'int_luminosa': 480}",0.63415
LS,10,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 21, 'humedad': 49, 'ruido': 49, 'int_luminosa': 933}",0.63565
LS,11,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 26, 'humedad': 55, 'ruido': 35, 'int_luminosa': 918}",0.63245
LS,12,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 21, 'humedad': 42, 'ruido': 33, 'int_luminosa': 939}",0.63695
LS,13,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 22, 'humedad': 40, 'ruido': 61, 'int_luminosa': 930}",0.635
LS,14,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 22, 'humedad': 63, 'ruido': 51, 'int_luminosa': 918}",0.63245
LS,15,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 22, 'humedad': 70, 'ruido': 56, 'int_luminosa': 927}",0.63435
LS,16,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 47, 'ruido': 60, 'int_luminosa': 924}",0.6337
LS,17,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 57, 'ruido': 48, 'int_luminosa': 953}",0.63995
LS,18,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 26, 'humedad': 54, 'ruido': 41, 'int_luminosa': 930}",0.635
LS,19,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 51, 'ruido': 34, 'int_luminosa': 947}",0.63865
LS,20,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 44, 'ruido': 41, 'int_luminosa': 824}",0.63395
LS,21,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 28, 'humedad': 41, 'ruido': 43, 'int_luminosa': 949}",0.63905
LS,22,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 22, 'humedad': 69, 'ruido': 43, 'int_luminosa': 955}",0.634
LS,23,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 68, 'ruido': 61, 'int_luminosa': 949}",0.6391
LS,24,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 20, 'humedad': 47, 'ruido': 58, 'int_luminosa': 913}",0.63135
LS,25,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 20, 'humedad': 56, 'ruido': 45, 'int_luminosa': 952}",0.63975
LS,26,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 46, 'ruido': 30, 'int_luminosa': 999}",0.6305
LS,27,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 56, 'ruido': 48, 'int_luminosa': 871}",0.6382
LS,28,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 44, 'ruido': 38, 'int_luminosa': 954}",0.63695
LS,29,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 56, 'ruido': 51, 'int_luminosa': 951}",0.6395
LS,30,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 28, 'humedad': 57, 'ruido': 31, 'int_luminosa': 943}",0.6378
LS,1,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 50, 'ruido': 57, 'int_luminosa': 789}",0.67145
LS,2,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 20, 'humedad': 51, 'ruido': 48, 'int_luminosa': 837}",0.6784
LS,3,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 49, 'ruido': 34, 'int_luminosa': 827}",0.6829
LS,4,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 65, 'ruido': 65, 'int_luminosa': 863}",0.6885
LS,5,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 54, 'ruido': 37, 'int_luminosa': 749}",0.64955
LS,6,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 49, 'ruido': 64, 'int_luminosa': 543}",0.687
LS,7,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 23, 'humedad': 53, 'ruido': 42, 'int_luminosa': 845}",0.67345
LS,8,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 49, 'ruido': 36, 'int_luminosa': 876}",0.67725
LS,9,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 67, 'ruido': 39, 'int_luminosa': 851}",0.67805
LS,10,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 49, 'ruido': 64, 'int_luminosa': 787}",0.6744
LS,11,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 23, 'humedad': 56, 'ruido': 41, 'int_luminosa': 453}",0.66
LS,12,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 23, 'humedad': 46, 'ruido': 40, 'int_luminosa': 332}",0.65765
LS,13,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 49, 'ruido': 48, 'int_luminosa': 844}",0.6866
LS,14,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 53, 'ruido': 31, 'int_luminosa': 308}",0.6574
LS,15,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 57, 'ruido': 44, 'int_luminosa': 872}",0.6807
LS,16,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 58, 'ruido': 65, 'int_luminosa': 858}",0.67405
LS,17,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 54, 'ruido': 32, 'int_luminosa': 812}",0.66305
LS,18,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 44, 'ruido': 42, 'int_luminosa': 773}",0.65805
LS,19,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 23, 'humedad': 60, 'ruido': 36, 'int_luminosa': 839}",0.64885
LS,20,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 50, 'ruido': 47, 'int_luminosa': 952}",0.68305
LS,21,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 47, 'ruido': 62, 'int_luminosa': 799}",0.66915
LS,22,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 23, 'humedad': 52, 'ruido': 42, 'int_luminosa': 811}",0.6695
LS,23,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 55, 'ruido': 38, 'int_luminosa': 844}",0.6666
LS,24,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 49, 'ruido': 61, 'int_luminosa': 916}",0.6778
LS,25,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 52, 'ruido': 57, 'int_luminosa': 852}",0.6783
LS,26,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 64, 'ruido': 43, 'int_luminosa': 764}",0.64275
LS,27,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 50, 'ruido': 30, 'int_luminosa': 803}",0.67445
LS,28,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 47, 'ruido': 46, 'int_luminosa': 414}",0.67405
LS,29,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 55, 'ruido': 46, 'int_luminosa': 863}",0.6685
LS,30,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 51, 'ruido': 37, 'int_luminosa': 801}",0.67735
LS,1,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 64, 'ruido': 36, 'int_luminosa': 884}",0.6718
LS,2,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 53, 'ruido': 31, 'int_luminosa': 907}",0.6901
LS,3,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 52, 'ruido': 33, 'int_luminosa': 797}",0.6918
LS,4,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 52, 'ruido': 51, 'int_luminosa': 995}",0.6845
LS,5,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 52, 'ruido': 36, 'int_luminosa': 950}",0.69925
LS,6,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 51, 'ruido': 56, 'int_luminosa': 961}",0.69105
LS,7,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 46, 'ruido': 65, 'int_luminosa': 891}",0.68665
LS,8,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 53, 'ruido': 33, 'int_luminosa': 560}",0.69575
LS,9,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 48, 'ruido': 63, 'int_luminosa': 952}",0.70305
LS,10,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 26, 'humedad': 49, 'ruido': 50, 'int_luminosa': 909}",0.6905
LS,11,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 25, 'humedad': 63, 'ruido': 62, 'int_luminosa': 907}",0.6867
LS,12,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 55, 'ruido': 52, 'int_luminosa': 664}",0.67365
LS,13,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 55, 'ruido': 53, 'int_luminosa': 573}",0.68265
LS,14,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 56, 'ruido': 62, 'int_luminosa': 827}",0.67625
LS,15,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 25, 'humedad': 58, 'ruido': 56, 'int_luminosa': 894}",0.6673
LS,16,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 26, 'humedad': 56, 'ruido': 65, 'int_luminosa': 933}",0.6823
LS,17,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 50, 'ruido': 45, 'int_luminosa': 903}",0.6959
LS,18,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 53, 'ruido': 48, 'int_luminosa': 881}",0.68115
LS,19,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 50, 'ruido': 63, 'int_luminosa': 942}",0.70425
LS,20,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 50, 'ruido': 60, 'int_luminosa': 934}",0.7025
LS,21,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 49, 'ruido': 38, 'int_luminosa': 946}",0.69845
LS,22,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 25, 'humedad': 60, 'ruido': 61, 'int_luminosa': 894}",0.6873
LS,23,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 52, 'ruido': 46, 'int_luminosa': 936}",0.6963
LS,24,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 53, 'ruido': 37, 'int_luminosa': 894}",0.6919
LS,25,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 28, 'humedad': 47, 'ruido': 42, 'int_luminosa': 394}",0.67435
LS,26,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 25, 'humedad': 52, 'ruido': 36, 'int_luminosa': 315}",0.69305
LS,27,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 28, 'humedad': 52, 'ruido': 50, 'int_luminosa': 731}",0.69755
LS,28,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 26, 'humedad': 55, 'ruido': 64, 'int_luminosa': 942}",0.6876
LS,29,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 49, 'ruido': 37, 'int_luminosa': 935}",0.69605
LS,30,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 52, 'ruido': 59, 'int_luminosa': 943}",0.6978
LS,1,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 42, 'ruido': 31, 'int_luminosa': 595}",0.5
LS,2,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 54, 'ruido': 62, 'int_luminosa': 886}",0.5
LS,3,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 28, 'humedad': 54, 'ruido': 60, 'int_luminosa': 876}",0.5
LS,4,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 24, 'humedad': 64, 'ruido': 40, 'int_luminosa': 499}",0.5
LS,5,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 61, 'ruido': 37, 'int_luminosa': 548}",0.5
LS,6,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 42, 'ruido': 50, 'int_luminosa': 621}",0.5
LS,7,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 64, 'ruido': 56, 'int_luminosa': 873}",0.5
LS,8,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 59, 'ruido': 35, 'int_luminosa': 328}",0.5
LS,9,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 63, 'ruido': 62, 'int_luminosa': 606}",0.5
LS,10,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 46, 'ruido': 43, 'int_luminosa': 839}",0.5
LS,11,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 53, 'ruido': 65, 'int_luminosa': 829}",0.5
LS,12,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 54, 'ruido': 37, 'int_luminosa': 839}",0.5
LS,13,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 59, 'ruido': 44, 'int_luminosa': 775}",0.5
LS,14,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 26, 'humedad': 69, 'ruido': 31, 'int_luminosa': 660}",0.5
LS,15,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 43, 'ruido': 42, 'int_luminosa': 432}",0.5
LS,16,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 26, 'humedad': 50, 'ruido': 34, 'int_luminosa': 514}",0.5
LS,17,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 67, 'ruido': 31, 'int_luminosa': 850}",0.5
LS,18,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 40, 'ruido': 33, 'int_luminosa': 427}",0.5
LS,19,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 44, 'ruido': 40, 'int_luminosa': 324}",0.5
LS,20,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 62, 'ruido': 59, 'int_luminosa': 408}",0.5
LS,21,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 47, 'ruido': 41, 'int_luminosa': 649}",0.5
LS,22,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 41, 'ruido': 33, 'int_luminosa': 697}",0.5
LS,23,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 57, 'ruido': 44, 'int_luminosa': 523}",0.5
LS,24,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 59, 'ruido': 60, 'int_luminosa': 682}",0.5
LS,25,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 24, 'humedad': 55, 'ruido': 62, 'int_luminosa': 323}",0.5
LS,26,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 61, 'ruido': 52, 'int_luminosa': 354}",0.5
LS,27,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 26, 'humedad': 57, 'ruido': 46, 'int_luminosa': 653}",0.5
LS,28,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 62, 'ruido': 51, 'int_luminosa': 830}",0.5
LS,29,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 24, 'humedad': 41, 'ruido': 47, 'int_luminosa': 785}",0.5
LS,30,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 28, 'humedad': 63, 'ruido': 45, 'int_luminosa': 860}",0.5
LS,1,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 45, 'ruido': 44, 'int_luminosa': 654}",0.68615
LS,2,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 45, 'ruido': 45, 'int_luminosa': 979}",0.68335
LS,3,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 48, 'ruido': 41, 'int_luminosa': 704}",0.6842
LS,4,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 22, 'humedad': 50, 'ruido': 44, 'int_luminosa': 614}",0.67435
LS,5,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 28, 'humedad': 46, 'ruido': 52, 'int_luminosa': 626}",0.67535
LS,6,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 25, 'humedad': 45, 'ruido': 56, 'int_luminosa': 706}",0.6832
LS,7,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 48, 'ruido': 50, 'int_luminosa': 552}",0.6762
LS,8,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 23, 'humedad': 57, 'ruido': 50, 'int_luminosa': 728}",0.6853
LS,9,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 45, 'ruido': 48, 'int_luminosa': 312}",0.6742
LS,10,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 51, 'ruido': 44, 'int_luminosa': 905}",0.67235
LS,11,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 25, 'humedad': 49, 'ruido': 33, 'int_luminosa': 650}",0.64645
LS,12,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 27, 'humedad': 61, 'ruido': 45, 'int_luminosa': 691}",0.6926
LS,13,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 47, 'ruido': 42, 'int_luminosa': 702}",0.68315
LS,14,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 46, 'ruido': 51, 'int_luminosa': 752}",0.6734
LS,15,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 49, 'ruido': 38, 'int_luminosa': 658}",0.662
LS,16,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 47, 'ruido': 65, 'int_luminosa': 703}",0.69015
LS,17,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 21, 'humedad': 44, 'ruido': 52, 'int_luminosa': 987}",0.69115
