h,no,va,vo,g
GA,21,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 25, 'humedad': 70, 'ruido': 42, 'int_luminosa': 416}",0.5
GA,22,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 20, 'humedad': 63, 'ruido': 46, 'int_luminosa': 741}",0.5
GA,23,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 25, 'humedad': 64, 'ruido': 42, 'int_luminosa': 702}",0.5
GA,24,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 27, 'humedad': 63, 'ruido': 48, 'int_luminosa': 300}",0.5
GA,25,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 26, 'humedad': 66, 'ruido': 41, 'int_luminosa': 399}",0.5
GA,26,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 21, 'humedad': 57, 'ruido': 41, 'int_luminosa': 618}",0.5
GA,27,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 27, 'humedad': 66, 'ruido': 56, 'int_luminosa': 941}",0.5
GA,28,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 22, 'humedad': 48, 'ruido': 60, 'int_luminosa': 620}",0.5
GA,29,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 22, 'humedad': 60, 'ruido': 47, 'int_luminosa': 677}",0.5
GA,30,"{'temperatura': 37, 'humedad': 97, 'ruido': 97, 'int_luminosa': 115}","{'temperatura': 23, 'humedad': 64, 'ruido': 57, 'int_luminosa': 747}",0.5
GA,1,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 63, 'int_luminosa': 988}",0.73745
GA,2,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 45, 'int_luminosa': 989}",0.73765
GA,3,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 28, 'humedad': 43, 'ruido': 38, 'int_luminosa': 989}",0.73765
GA,4,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 31, 'int_luminosa': 991}",0.7381
GA,5,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 23, 'humedad': 43, 'ruido': 37, 'int_luminosa': 989}",0.73765
GA,6,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 26, 'humedad': 43, 'ruido': 52, 'int_luminosa': 988}",0.73745
GA,7,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 21, 'humedad': 43, 'ruido': 52, 'int_luminosa': 991}",0.7381
GA,8,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 28, 'humedad': 43, 'ruido': 31, 'int_luminosa': 991}",0.7381
GA,9,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 24, 'humedad': 43, 'ruido': 47, 'int_luminosa': 991}",0.7381
GA,10,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 24, 'humedad': 43, 'ruido': 52, 'int_luminosa': 990}",0.7379
GA,11,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 24, 'humedad': 43, 'ruido': 35, 'int_luminosa': 989}",0.73765
GA,12,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 33, 'int_luminosa': 990}",0.73785
GA,13,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 24, 'humedad': 43, 'ruido': 35, 'int_luminosa': 988}",0.73745
GA,14,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 21, 'humedad': 43, 'ruido': 38, 'int_luminosa': 990}",0.7379
GA,15,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 27, 'humedad': 43, 'ruido': 31, 'int_luminosa': 990}",0.7379
GA,16,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 21, 'humedad': 43, 'ruido': 52, 'int_luminosa': 987}",0.73725
GA,17,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 33, 'int_luminosa': 988}",0.73745
GA,18,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 24, 'humedad': 43, 'ruido': 40, 'int_luminosa': 991}",0.7381
GA,19,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 26, 'humedad': 43, 'ruido': 54, 'int_luminosa': 989}",0.73765
GA,20,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 27, 'humedad': 43, 'ruido': 63, 'int_luminosa': 991}",0.7381
GA,21,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 59, 'int_luminosa': 991}",0.7381
GA,22,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 28, 'humedad': 43, 'ruido': 31, 'int_luminosa': 987}",0.73725
GA,23,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 38, 'int_luminosa': 990}",0.7379
GA,24,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 33, 'int_luminosa': 988}",0.73745
GA,25,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 21, 'humedad': 43, 'ruido': 47, 'int_luminosa': 991}",0.7381
GA,26,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 22, 'humedad': 43, 'ruido': 45, 'int_luminosa': 991}",0.7381
GA,27,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 28, 'humedad': 43, 'ruido': 54, 'int_luminosa': 987}",0.73725
GA,28,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 28, 'humedad': 43, 'ruido': 59, 'int_luminosa': 990}",0.7379
GA,29,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 21, 'humedad': 43, 'ruido': 59, 'int_luminosa': 989}",0.73765
GA,30,"{'temperatura': 32, 'humedad': 42, 'ruido': 123, 'int_luminosa': 992}","{'temperatura': 20, 'humedad': 43, 'ruido': 45, 'int_luminosa': 988}",0.73745
GA,1,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 982}",0.86065
GA,2,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,3,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 985}",0.8613
GA,4,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 983}",0.8609
GA,5,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 984}",0.8611
GA,6,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,7,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 981}",0.86045
GA,8,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,9,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 981}",0.86045
GA,10,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,11,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 982}",0.86065
GA,12,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 984}",0.8611
GA,13,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,14,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 984}",0.8611
GA,15,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,16,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 984}",0.8611
GA,17,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,18,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 983}",0.8609
GA,19,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,20,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 978}",0.8598
GA,21,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 985}",0.8613
GA,22,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,23,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 984}",0.8611
GA,24,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 981}",0.86045
GA,25,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 983}",0.8609
GA,26,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 983}",0.8609
GA,27,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,28,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 986}",0.8615
GA,29,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 981}",0.86045
GA,30,"{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 987}","{'temperatura': 23, 'humedad': 50, 'ruido': 49, 'int_luminosa': 985}",0.8613
GA,1,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 28, 'humedad': 46, 'ruido': 37, 'int_luminosa': 591}",0.5
GA,2,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 24, 'humedad': 53, 'ruido': 31, 'int_luminosa': 846}",0.5
GA,3,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 21, 'humedad': 53, 'ruido': 52, 'int_luminosa': 450}",0.5
GA,4,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 21, 'humedad': 57, 'ruido': 56, 'int_luminosa': 632}",0.5
GA,5,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 22, 'humedad': 40, 'ruido': 30, 'int_luminosa': 846}",0.5
GA,6,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 24, 'humedad': 47, 'ruido': 30, 'int_luminosa': 808}",0.5
GA,7,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 23, 'humedad': 53, 'ruido': 39, 'int_luminosa': 915}",0.5
GA,8,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 69, 'ruido': 35, 'int_luminosa': 434}",0.5
GA,9,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 23, 'humedad': 67, 'ruido': 60, 'int_luminosa': 405}",0.5
GA,10,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 21, 'humedad': 70, 'ruido': 57, 'int_luminosa': 595}",0.5
GA,11,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 22, 'humedad': 50, 'ruido': 47, 'int_luminosa': 500}",0.5
GA,12,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 49, 'ruido': 65, 'int_luminosa': 534}",0.5
GA,13,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 25, 'humedad': 65, 'ruido': 38, 'int_luminosa': 786}",0.5
GA,14,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 21, 'humedad': 59, 'ruido': 51, 'int_luminosa': 567}",0.5
GA,15,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 22, 'humedad': 65, 'ruido': 56, 'int_luminosa': 467}",0.5
GA,16,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 53, 'ruido': 45, 'int_luminosa': 431}",0.5
GA,17,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 28, 'humedad': 68, 'ruido': 30, 'int_luminosa': 918}",0.5
GA,18,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 70, 'ruido': 47, 'int_luminosa': 913}",0.5
GA,19,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 28, 'humedad': 65, 'ruido': 47, 'int_luminosa': 806}",0.5
GA,20,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 64, 'ruido': 54, 'int_luminosa': 400}",0.5
GA,21,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 22, 'humedad': 70, 'ruido': 52, 'int_luminosa': 668}",0.5
GA,22,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 28, 'humedad': 52, 'ruido': 62, 'int_luminosa': 397}",0.5
GA,23,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 28, 'humedad': 61, 'ruido': 41, 'int_luminosa': 928}",0.5
GA,24,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 46, 'ruido': 48, 'int_luminosa': 538}",0.5
GA,25,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 26, 'humedad': 70, 'ruido': 62, 'int_luminosa': 485}",0.5
GA,26,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 43, 'ruido': 56, 'int_luminosa': 848}",0.5
GA,27,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 28, 'humedad': 67, 'ruido': 53, 'int_luminosa': 569}",0.5
GA,28,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 60, 'ruido': 33, 'int_luminosa': 559}",0.5
GA,29,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 20, 'humedad': 51, 'ruido': 49, 'int_luminosa': 318}",0.5
GA,30,"{'temperatura': 36, 'humedad': 79, 'ruido': 80, 'int_luminosa': 220}","{'temperatura': 26, 'humedad': 56, 'ruido': 42, 'int_luminosa': 892}",0.5
GA,1,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 21, 'humedad': 45, 'ruido': 49, 'int_luminosa': 376}",0.58335
GA,2,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 25, 'humedad': 45, 'ruido': 58, 'int_luminosa': 856}",0.58335
GA,3,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 21, 'humedad': 45, 'ruido': 31, 'int_luminosa': 856}",0.58335
GA,4,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 23, 'humedad': 45, 'ruido': 56, 'int_luminosa': 714}",0.58335
GA,5,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 27, 'humedad': 45, 'ruido': 34, 'int_luminosa': 913}",0.58335
GA,6,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 21, 'humedad': 45, 'ruido': 64, 'int_luminosa': 768}",0.58335
GA,7,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 28, 'humedad': 45, 'ruido': 64, 'int_luminosa': 826}",0.58335
GA,8,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 22, 'humedad': 45, 'ruido': 40, 'int_luminosa': 925}",0.58335
GA,9,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 20, 'humedad': 45, 'ruido': 33, 'int_luminosa': 758}",0.58335
GA,10,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 24, 'humedad': 45, 'ruido': 49, 'int_luminosa': 912}",0.58335
GA,11,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 28, 'humedad': 45, 'ruido': 55, 'int_luminosa': 425}",0.58335
GA,12,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 23, 'humedad': 45, 'ruido': 46, 'int_luminosa': 498}",0.58335
GA,13,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 22, 'humedad': 45, 'ruido': 38, 'int_luminosa': 747}",0.58335
GA,14,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 27, 'humedad': 45, 'ruido': 32, 'int_luminosa': 599}",0.58335
GA,15,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 23, 'humedad': 45, 'ruido': 60, 'int_luminosa': 858}",0.58335
GA,16,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 22, 'humedad': 45, 'ruido': 44, 'int_luminosa': 447}",0.58335
GA,17,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 20, 'humedad': 45, 'ruido': 50, 'int_luminosa': 390}",0.58335
GA,18,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 22, 'humedad': 45, 'ruido': 35, 'int_luminosa': 922}",0.58335
GA,19,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 24, 'humedad': 45, 'ruido': 41, 'int_luminosa': 577}",0.58335
GA,20,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 20, 'humedad': 45, 'ruido': 53, 'int_luminosa': 848}",0.58335
GA,21,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 28, 'humedad': 45, 'ruido': 58, 'int_luminosa': 312}",0.58335
GA,22,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 20, 'humedad': 45, 'ruido': 61, 'int_luminosa': 636}",0.58335
GA,23,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 23, 'humedad': 45, 'ruido': 44, 'int_luminosa': 504}",0.58335
GA,24,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 23, 'humedad': 45, 'ruido': 63, 'int_luminosa': 985}",0.58335
GA,25,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 25, 'humedad': 45, 'ruido': 59, 'int_luminosa': 807}",0.58335
GA,26,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 28, 'humedad': 45, 'ruido': 36, 'int_luminosa': 992}",0.58335
GA,27,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 28, 'humedad': 45, 'ruido': 52, 'int_luminosa': 424}",0.58335
GA,28,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 20, 'humedad': 45, 'ruido': 60, 'int_luminosa': 871}",0.58335
GA,29,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 27, 'humedad': 45, 'ruido': 37, 'int_luminosa': 427}",0.58335
GA,30,"{'temperatura': 38, 'humedad': 44, 'ruido': 107, 'int_luminosa': 188}","{'temperatura': 21, 'humedad': 45, 'ruido': 33, 'int_luminosa': 794}",0.58335
GA,1,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 25, 'humedad': 48, 'ruido': 55, 'int_luminosa': 724}",0.5909
GA,2,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 21, 'humedad': 40, 'ruido': 35, 'int_luminosa': 725}",0.5911
GA,3,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 26, 'humedad': 63, 'ruido': 36, 'int_luminosa': 725}",0.5911
GA,4,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 23, 'humedad': 67, 'ruido': 61, 'int_luminosa': 725}",0.5911
GA,5,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 26, 'humedad': 47, 'ruido': 58, 'int_luminosa': 728}",0.59065
GA,6,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 28, 'humedad': 47, 'ruido': 49, 'int_luminosa': 725}",0.5911
GA,7,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 22, 'humedad': 44, 'ruido': 35, 'int_luminosa': 726}",0.5913
GA,8,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 21, 'humedad': 50, 'ruido': 56, 'int_luminosa': 724}",0.5909
GA,9,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 25, 'humedad': 67, 'ruido': 51, 'int_luminosa': 726}",0.5913
GA,10,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 27, 'humedad': 65, 'ruido': 57, 'int_luminosa': 726}",0.5913
GA,11,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 28, 'humedad': 46, 'ruido': 33, 'int_luminosa': 726}",0.5913
GA,12,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 20, 'humedad': 57, 'ruido': 63, 'int_luminosa': 726}",0.5913
GA,13,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 27, 'humedad': 44, 'ruido': 35, 'int_luminosa': 724}",0.5909
GA,14,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 20, 'humedad': 54, 'ruido': 48, 'int_luminosa': 725}",0.5911
GA,15,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 26, 'humedad': 53, 'ruido': 51, 'int_luminosa': 726}",0.5913
GA,16,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 28, 'humedad': 70, 'ruido': 56, 'int_luminosa': 726}",0.5913
GA,17,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 21, 'humedad': 57, 'ruido': 53, 'int_luminosa': 727}",0.591
GA,18,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 21, 'humedad': 50, 'ruido': 42, 'int_luminosa': 726}",0.5913
GA,19,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 22, 'humedad': 50, 'ruido': 32, 'int_luminosa': 726}",0.5913
GA,20,"{'temperatura': 35, 'humedad': 75, 'ruido': 117, 'int_luminosa': 727}","{'temperatura': 26, 'humedad': 52, 'ruido': 54, 'int_luminosa': 728}",0.59065
