h,no,va,vo,g
AL,22,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 20, 'humedad': 42, 'ruido': 33, 'int_luminosa': 882}",0.6247
AL,23,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 47, 'ruido': 43, 'int_luminosa': 939}",0.6369
AL,24,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 24, 'humedad': 69, 'ruido': 61, 'int_luminosa': 953}",0.63995
AL,25,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 60, 'ruido': 54, 'int_luminosa': 924}",0.6337
AL,26,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 60, 'ruido': 53, 'int_luminosa': 938}",0.6367
AL,27,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 28, 'humedad': 66, 'ruido': 32, 'int_luminosa': 936}",0.63625
AL,28,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 20, 'humedad': 66, 'ruido': 33, 'int_luminosa': 906}",0.62985
AL,29,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 21, 'humedad': 57, 'ruido': 63, 'int_luminosa': 911}",0.6309
AL,30,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 20, 'humedad': 53, 'ruido': 61, 'int_luminosa': 910}",0.6307
AL,1,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 48, 'ruido': 63, 'int_luminosa': 868}",0.6764
AL,2,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 57, 'ruido': 32, 'int_luminosa': 871}",0.6549
AL,3,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 49, 'ruido': 59, 'int_luminosa': 772}",0.67115
AL,4,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 48, 'ruido': 54, 'int_luminosa': 819}",0.6734
AL,5,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 51, 'ruido': 47, 'int_luminosa': 849}",0.681
AL,6,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 23, 'humedad': 47, 'ruido': 32, 'int_luminosa': 773}",0.6558
AL,7,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 52, 'ruido': 51, 'int_luminosa': 848}",0.67745
AL,8,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 48, 'ruido': 39, 'int_luminosa': 752}",0.6591
AL,9,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 61, 'ruido': 61, 'int_luminosa': 813}",0.63995
AL,10,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 20, 'humedad': 54, 'ruido': 44, 'int_luminosa': 834}",0.66775
AL,11,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 49, 'ruido': 45, 'int_luminosa': 869}",0.6833
AL,12,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 49, 'ruido': 50, 'int_luminosa': 837}",0.68505
AL,13,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 51, 'ruido': 64, 'int_luminosa': 725}",0.6544
AL,14,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 46, 'ruido': 40, 'int_luminosa': 864}",0.66425
AL,15,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 58, 'ruido': 56, 'int_luminosa': 847}",0.6572
AL,16,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 50, 'ruido': 51, 'int_luminosa': 755}",0.66415
AL,17,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 54, 'ruido': 53, 'int_luminosa': 824}",0.6656
AL,18,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 49, 'ruido': 47, 'int_luminosa': 777}",0.67225
AL,19,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 48, 'ruido': 62, 'int_luminosa': 854}",0.68095
AL,20,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 49, 'ruido': 46, 'int_luminosa': 831}",0.6838
AL,21,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 20, 'humedad': 50, 'ruido': 59, 'int_luminosa': 874}",0.67565
AL,22,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 54, 'ruido': 63, 'int_luminosa': 737}",0.647
AL,23,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 51, 'ruido': 59, 'int_luminosa': 878}",0.66885
AL,24,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 51, 'ruido': 40, 'int_luminosa': 856}",0.6825
AL,25,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 53, 'ruido': 41, 'int_luminosa': 742}",0.65135
AL,26,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 50, 'ruido': 55, 'int_luminosa': 821}",0.6783
AL,27,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 53, 'ruido': 39, 'int_luminosa': 854}",0.67535
AL,28,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 49, 'ruido': 57, 'int_luminosa': 888}",0.6669
AL,29,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 50, 'ruido': 64, 'int_luminosa': 769}",0.66715
AL,30,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 49, 'ruido': 33, 'int_luminosa': 841}",0.68595
AL,1,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 26, 'humedad': 55, 'ruido': 58, 'int_luminosa': 933}",0.68565
AL,2,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 54, 'ruido': 63, 'int_luminosa': 956}",0.6939
AL,3,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 52, 'ruido': 33, 'int_luminosa': 868}",0.68175
AL,4,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 50, 'ruido': 48, 'int_luminosa': 887}",0.69245
AL,5,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 26, 'humedad': 50, 'ruido': 51, 'int_luminosa': 896}",0.6944
AL,6,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 25, 'humedad': 50, 'ruido': 64, 'int_luminosa': 939}",0.70355
AL,7,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 28, 'humedad': 52, 'ruido': 39, 'int_luminosa': 823}",0.67205
AL,8,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 25, 'humedad': 55, 'ruido': 49, 'int_luminosa': 904}",0.67945
AL,9,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 55, 'ruido': 64, 'int_luminosa': 927}",0.68435
AL,10,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 28, 'humedad': 47, 'ruido': 47, 'int_luminosa': 938}",0.6834
AL,11,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 61, 'ruido': 50, 'int_luminosa': 907}",0.66005
AL,12,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 49, 'ruido': 48, 'int_luminosa': 900}",0.68855
AL,13,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 52, 'ruido': 36, 'int_luminosa': 945}",0.6982
AL,14,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 56, 'ruido': 41, 'int_luminosa': 896}",0.67435
AL,15,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 49, 'ruido': 64, 'int_luminosa': 954}",0.7001
AL,16,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 51, 'ruido': 31, 'int_luminosa': 959}",0.69755
AL,17,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 54, 'ruido': 33, 'int_luminosa': 934}",0.6892
AL,18,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 52, 'ruido': 36, 'int_luminosa': 858}",0.67955
AL,19,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 55, 'ruido': 39, 'int_luminosa': 932}",0.6854
AL,20,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 50, 'ruido': 45, 'int_luminosa': 954}",0.70685
AL,21,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 50, 'ruido': 33, 'int_luminosa': 891}",0.6933
AL,22,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 57, 'ruido': 57, 'int_luminosa': 903}",0.67255
AL,23,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 48, 'ruido': 58, 'int_luminosa': 904}",0.68275
AL,24,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 28, 'humedad': 51, 'ruido': 51, 'int_luminosa': 857}",0.6827
AL,25,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 48, 'ruido': 49, 'int_luminosa': 936}",0.68965
AL,26,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 53, 'ruido': 41, 'int_luminosa': 852}",0.67495
AL,27,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 48, 'ruido': 65, 'int_luminosa': 957}",0.6941
AL,28,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 50, 'ruido': 61, 'int_luminosa': 960}",0.6976
AL,29,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 60, 'ruido': 36, 'int_luminosa': 953}",0.67325
AL,30,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 53, 'ruido': 36, 'int_luminosa': 896}",0.68435
AL,1,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 69, 'ruido': 32, 'int_luminosa': 439}",0.5
AL,2,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 24, 'humedad': 44, 'ruido': 63, 'int_luminosa': 923}",0.5
AL,3,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 28, 'humedad': 62, 'ruido': 30, 'int_luminosa': 590}",0.5
AL,4,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 69, 'ruido': 62, 'int_luminosa': 325}",0.5
AL,5,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 24, 'humedad': 53, 'ruido': 50, 'int_luminosa': 575}",0.5
AL,6,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 26, 'humedad': 60, 'ruido': 44, 'int_luminosa': 883}",0.5
AL,7,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 41, 'ruido': 62, 'int_luminosa': 885}",0.5
AL,8,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 60, 'ruido': 56, 'int_luminosa': 381}",0.5
AL,9,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 26, 'humedad': 64, 'ruido': 35, 'int_luminosa': 680}",0.5
AL,10,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 54, 'ruido': 43, 'int_luminosa': 838}",0.5
AL,11,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 40, 'ruido': 31, 'int_luminosa': 363}",0.5
AL,12,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 28, 'humedad': 65, 'ruido': 51, 'int_luminosa': 646}",0.5
AL,13,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 42, 'ruido': 59, 'int_luminosa': 925}",0.5
AL,14,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 59, 'ruido': 35, 'int_luminosa': 910}",0.5
AL,15,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 56, 'ruido': 41, 'int_luminosa': 575}",0.5
AL,16,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 40, 'ruido': 33, 'int_luminosa': 681}",0.5
AL,17,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 60, 'ruido': 44, 'int_luminosa': 986}",0.5
AL,18,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 63, 'ruido': 30, 'int_luminosa': 348}",0.5
AL,19,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 47, 'ruido': 52, 'int_luminosa': 553}",0.5
AL,20,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 24, 'humedad': 70, 'ruido': 60, 'int_luminosa': 380}",0.5
AL,21,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 60, 'ruido': 33, 'int_luminosa': 640}",0.5
AL,22,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 56, 'ruido': 37, 'int_luminosa': 742}",0.5
AL,23,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 50, 'ruido': 56, 'int_luminosa': 519}",0.5
AL,24,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 49, 'ruido': 63, 'int_luminosa': 442}",0.5
AL,25,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 24, 'humedad': 69, 'ruido': 54, 'int_luminosa': 509}",0.5
AL,26,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 44, 'ruido': 60, 'int_luminosa': 349}",0.5
AL,27,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 51, 'ruido': 38, 'int_luminosa': 837}",0.5
AL,28,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 60, 'ruido': 50, 'int_luminosa': 953}",0.5
AL,29,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 49, 'ruido': 32, 'int_luminosa': 968}",0.5
AL,30,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 28, 'humedad': 40, 'ruido': 30, 'int_luminosa': 417}",0.5
AL,1,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 43, 'ruido': 49, 'int_luminosa': 681}",0.6695
AL,2,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 28, 'humedad': 44, 'ruido': 46, 'int_luminosa': 565}",0.6706
AL,3,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 27, 'humedad': 45, 'ruido': 39, 'int_luminosa': 607}",0.66435
AL,4,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 23, 'humedad': 47, 'ruido': 49, 'int_luminosa': 618}",0.66765
AL,5,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 44, 'ruido': 44, 'int_luminosa': 611}",0.67705
AL,6,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 49, 'ruido': 45, 'int_luminosa': 720}",0.6783
AL,7,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 23, 'humedad': 47, 'ruido': 53, 'int_luminosa': 733}",0.6728
AL,8,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 45, 'ruido': 54, 'int_luminosa': 761}",0.6698
AL,9,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 22, 'humedad': 51, 'ruido': 37, 'int_luminosa': 714}",0.65985
AL,10,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 27, 'humedad': 44, 'ruido': 45, 'int_luminosa': 602}",0.67685
AL,11,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 49, 'ruido': 46, 'int_luminosa': 815}",0.6519
AL,12,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 23, 'humedad': 45, 'ruido': 45, 'int_luminosa': 600}",0.6731
AL,13,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 45, 'ruido': 45, 'int_luminosa': 668}",0.68765
AL,14,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 47, 'ruido': 51, 'int_luminosa': 620}",0.66525
AL,15,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 47, 'ruido': 52, 'int_luminosa': 618}",0.6634
AL,16,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 45, 'ruido': 38, 'int_luminosa': 632}",0.66805
AL,17,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 23, 'humedad': 48, 'ruido': 37, 'int_luminosa': 698}",0.67045
AL,18,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 51, 'ruido': 47, 'int_luminosa': 763}",0.65915
AL,19,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 22, 'humedad': 49, 'ruido': 42, 'int_luminosa': 781}",0.6552
AL,20,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 45, 'ruido': 58, 'int_luminosa': 767}",0.6623
AL,21,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 45, 'ruido': 36, 'int_luminosa': 654}",0.66935
AL,22,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 25, 'humedad': 44, 'ruido': 47, 'int_luminosa': 756}",0.6846
AL,23,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 28, 'humedad': 47, 'ruido': 47, 'int_luminosa': 622}",0.6714
AL,24,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 21, 'humedad': 47, 'ruido': 45, 'int_luminosa': 748}",0.6767
AL,25,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 28, 'humedad': 46, 'ruido': 64, 'int_luminosa': 673}",0.66135
AL,26,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 22, 'humedad': 43, 'ruido': 52, 'int_luminosa': 556}",0.63845
AL,27,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 21, 'humedad': 46, 'ruido': 63, 'int_luminosa': 680}",0.6643
AL,28,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 22, 'humedad': 45, 'ruido': 45, 'int_luminosa': 616}",0.67645
AL,29,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 52, 'ruido': 46, 'int_luminosa': 710}",0.67295
AL,30,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 28, 'humedad': 44, 'ruido': 49, 'int_luminosa': 761}",0.68025
AL,1,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 27, 'humedad': 68, 'ruido': 41, 'int_luminosa': 448}",0.53425
AL,2,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 27, 'humedad': 61, 'ruido': 42, 'int_luminosa': 418}",0.53285
AL,3,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 26, 'humedad': 63, 'ruido': 44, 'int_luminosa': 369}",0.53
AL,4,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 23, 'humedad': 40, 'ruido': 41, 'int_luminosa': 429}",0.5343
AL,5,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 22, 'humedad': 61, 'ruido': 45, 'int_luminosa': 553}",0.5286
AL,6,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 28, 'humedad': 67, 'ruido': 41, 'int_luminosa': 599}",0.5343
AL,7,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 21, 'humedad': 56, 'ruido': 42, 'int_luminosa': 472}",0.5329
AL,8,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 20, 'humedad': 45, 'ruido': 41, 'int_luminosa': 903}",0.5343
AL,9,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 23, 'humedad': 54, 'ruido': 42, 'int_luminosa': 740}",0.5329
AL,10,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 23, 'humedad': 65, 'ruido': 41, 'int_luminosa': 450}",0.5343
AL,11,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 24, 'humedad': 53, 'ruido': 43, 'int_luminosa': 812}",0.5314
AL,12,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 24, 'humedad': 43, 'ruido': 45, 'int_luminosa': 984}",0.5286
AL,13,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 26, 'humedad': 40, 'ruido': 41, 'int_luminosa': 883}",0.53425
AL,14,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 26, 'humedad': 52, 'ruido': 41, 'int_luminosa': 572}",0.53425
AL,15,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 20, 'humedad': 51, 'ruido': 41, 'int_luminosa': 794}",0.5343
AL,16,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 24, 'humedad': 65, 'ruido': 42, 'int_luminosa': 470}",0.53285
AL,17,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 21, 'humedad': 50, 'ruido': 42, 'int_luminosa': 846}",0.53285
AL,18,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 25, 'humedad': 67, 'ruido': 42, 'int_luminosa': 444}",0.53285
AL,19,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 27, 'humedad': 45, 'ruido': 41, 'int_luminosa': 500}",0.5343
AL,20,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 24, 'humedad': 43, 'ruido': 43, 'int_luminosa': 778}",0.5314
AL,21,"{'temperatura': 37, 'humedad': 73, 'ruido': 40, 'int_luminosa': 162}","{'temperatura': 26, 'humedad': 51, 'ruido': 42, 'int_luminosa': 956}",0.53285
