h,no,va,vo,g
TS,26,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 63, 'ruido': 42, 'int_luminosa': 412}",0.675
TS,27,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 41, 'ruido': 54, 'int_luminosa': 906}",0.675
TS,28,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 47, 'ruido': 52, 'int_luminosa': 578}",0.675
TS,29,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 57, 'ruido': 53, 'int_luminosa': 358}",0.675
TS,30,"{'temperatura': 20, 'humedad': 78, 'ruido': 102, 'int_luminosa': 243}","{'temperatura': 21, 'humedad': 70, 'ruido': 34, 'int_luminosa': 728}",0.675
TS,1,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 44, 'ruido': 43, 'int_luminosa': 949}",0.63905
TS,2,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 28, 'humedad': 44, 'ruido': 51, 'int_luminosa': 945}",0.63825
TS,3,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 22, 'humedad': 58, 'ruido': 33, 'int_luminosa': 949}",0.6391
TS,4,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 22, 'humedad': 44, 'ruido': 40, 'int_luminosa': 951}",0.6395
TS,5,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 20, 'humedad': 51, 'ruido': 43, 'int_luminosa': 951}",0.6395
TS,6,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 48, 'ruido': 45, 'int_luminosa': 925}",0.63395
TS,7,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 26, 'humedad': 66, 'ruido': 34, 'int_luminosa': 942}",0.6376
TS,8,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 64, 'ruido': 34, 'int_luminosa': 949}",0.63905
TS,9,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 28, 'humedad': 65, 'ruido': 55, 'int_luminosa': 939}",0.63695
TS,10,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 21, 'humedad': 56, 'ruido': 53, 'int_luminosa': 940}",0.63715
TS,11,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 41, 'ruido': 39, 'int_luminosa': 939}",0.63695
TS,12,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 51, 'ruido': 35, 'int_luminosa': 950}",0.6393
TS,13,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 43, 'ruido': 63, 'int_luminosa': 948}",0.63885
TS,14,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 56, 'ruido': 51, 'int_luminosa': 948}",0.63885
TS,15,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 26, 'humedad': 41, 'ruido': 53, 'int_luminosa': 956}",0.631
TS,16,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 40, 'ruido': 30, 'int_luminosa': 940}",0.63715
TS,17,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 55, 'ruido': 31, 'int_luminosa': 950}",0.6393
TS,18,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 22, 'humedad': 44, 'ruido': 38, 'int_luminosa': 951}",0.6395
TS,19,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 28, 'humedad': 66, 'ruido': 47, 'int_luminosa': 953}",0.63995
TS,20,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 23, 'humedad': 59, 'ruido': 50, 'int_luminosa': 938}",0.6367
TS,21,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 26, 'humedad': 64, 'ruido': 45, 'int_luminosa': 949}",0.6391
TS,22,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 26, 'humedad': 55, 'ruido': 53, 'int_luminosa': 953}",0.6399
TS,23,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 21, 'humedad': 41, 'ruido': 65, 'int_luminosa': 947}",0.63865
TS,24,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 21, 'humedad': 52, 'ruido': 53, 'int_luminosa': 950}",0.6393
TS,25,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 27, 'humedad': 45, 'ruido': 42, 'int_luminosa': 937}",0.6365
TS,26,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 26, 'humedad': 51, 'ruido': 37, 'int_luminosa': 934}",0.63585
TS,27,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 49, 'ruido': 39, 'int_luminosa': 953}",0.6399
TS,28,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 28, 'humedad': 68, 'ruido': 59, 'int_luminosa': 952}",0.6397
TS,29,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 24, 'humedad': 58, 'ruido': 57, 'int_luminosa': 950}",0.63925
TS,30,"{'temperatura': 39, 'humedad': 71, 'ruido': 86, 'int_luminosa': 954}","{'temperatura': 25, 'humedad': 53, 'ruido': 54, 'int_luminosa': 951}",0.6395
TS,1,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 51, 'ruido': 43, 'int_luminosa': 851}",0.6814
TS,2,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 49, 'ruido': 34, 'int_luminosa': 835}",0.68465
TS,3,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 52, 'ruido': 35, 'int_luminosa': 822}",0.67185
TS,4,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 49, 'ruido': 63, 'int_luminosa': 852}",0.6883
TS,5,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 50, 'ruido': 38, 'int_luminosa': 831}",0.68045
TS,6,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 20, 'humedad': 50, 'ruido': 61, 'int_luminosa': 829}",0.68005
TS,7,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 49, 'ruido': 47, 'int_luminosa': 828}",0.68315
TS,8,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 49, 'ruido': 34, 'int_luminosa': 878}",0.6755
TS,9,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 51, 'ruido': 34, 'int_luminosa': 835}",0.67795
TS,10,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 49, 'ruido': 64, 'int_luminosa': 869}",0.6833
TS,11,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 49, 'ruido': 53, 'int_luminosa': 827}",0.6829
TS,12,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 51, 'ruido': 31, 'int_luminosa': 842}",0.6795
TS,13,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 49, 'ruido': 53, 'int_luminosa': 884}",0.67035
TS,14,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 49, 'ruido': 53, 'int_luminosa': 845}",0.6868
TS,15,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 48, 'ruido': 34, 'int_luminosa': 857}",0.6816
TS,16,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 25, 'humedad': 52, 'ruido': 65, 'int_luminosa': 870}",0.67245
TS,17,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 50, 'ruido': 46, 'int_luminosa': 852}",0.68495
TS,18,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 26, 'humedad': 49, 'ruido': 33, 'int_luminosa': 847}",0.68725
TS,19,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 28, 'humedad': 49, 'ruido': 47, 'int_luminosa': 828}",0.68315
TS,20,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 22, 'humedad': 50, 'ruido': 59, 'int_luminosa': 849}",0.68435
TS,21,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 52, 'ruido': 53, 'int_luminosa': 844}",0.67655
TS,22,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 50, 'ruido': 52, 'int_luminosa': 819}",0.6779
TS,23,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 49, 'ruido': 37, 'int_luminosa': 830}",0.68355
TS,24,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 21, 'humedad': 51, 'ruido': 45, 'int_luminosa': 838}",0.67865
TS,25,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 24, 'humedad': 51, 'ruido': 50, 'int_luminosa': 847}",0.68055
TS,26,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 20, 'humedad': 50, 'ruido': 42, 'int_luminosa': 804}",0.67465
TS,27,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 27, 'humedad': 50, 'ruido': 30, 'int_luminosa': 823}",0.67875
TS,28,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 23, 'humedad': 49, 'ruido': 48, 'int_luminosa': 851}",0.68805
TS,29,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 20, 'humedad': 49, 'ruido': 39, 'int_luminosa': 814}",0.68015
TS,30,"{'temperatura': 33, 'humedad': 48, 'ruido': 81, 'int_luminosa': 862}","{'temperatura': 20, 'humedad': 48, 'ruido': 64, 'int_luminosa': 837}",0.6773
TS,1,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 24, 'humedad': 49, 'ruido': 47, 'int_luminosa': 930}",0.695
TS,2,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 25, 'humedad': 50, 'ruido': 37, 'int_luminosa': 943}",0.70445
TS,3,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 50, 'ruido': 33, 'int_luminosa': 901}",0.69545
TS,4,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 52, 'ruido': 59, 'int_luminosa': 952}",0.69975
TS,5,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 52, 'ruido': 64, 'int_luminosa': 930}",0.695
TS,6,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 57, 'ruido': 61, 'int_luminosa': 952}",0.68305
TS,7,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 50, 'ruido': 47, 'int_luminosa': 958}",0.7042
TS,8,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 50, 'ruido': 45, 'int_luminosa': 940}",0.70385
TS,9,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 25, 'humedad': 52, 'ruido': 35, 'int_luminosa': 918}",0.69245
TS,10,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 51, 'ruido': 37, 'int_luminosa': 914}",0.6949
TS,11,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 49, 'ruido': 33, 'int_luminosa': 945}",0.69825
TS,12,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 51, 'ruido': 61, 'int_luminosa': 936}",0.69965
TS,13,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 50, 'ruido': 44, 'int_luminosa': 947}",0.7053
TS,14,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 23, 'humedad': 55, 'ruido': 44, 'int_luminosa': 939}",0.68695
TS,15,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 26, 'humedad': 52, 'ruido': 44, 'int_luminosa': 950}",0.6993
TS,16,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 50, 'ruido': 34, 'int_luminosa': 918}",0.6991
TS,17,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 50, 'ruido': 53, 'int_luminosa': 914}",0.69825
TS,18,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 54, 'ruido': 43, 'int_luminosa': 947}",0.69195
TS,19,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 52, 'ruido': 30, 'int_luminosa': 939}",0.69695
TS,20,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 55, 'ruido': 50, 'int_luminosa': 952}",0.6897
TS,21,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 51, 'ruido': 62, 'int_luminosa': 957}",0.7041
TS,22,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 20, 'humedad': 51, 'ruido': 62, 'int_luminosa': 948}",0.7022
TS,23,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 26, 'humedad': 50, 'ruido': 38, 'int_luminosa': 922}",0.69995
TS,24,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 50, 'ruido': 52, 'int_luminosa': 949}",0.70575
TS,25,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 26, 'humedad': 53, 'ruido': 60, 'int_luminosa': 921}",0.68975
TS,26,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 22, 'humedad': 50, 'ruido': 38, 'int_luminosa': 885}",0.69205
TS,27,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 27, 'humedad': 52, 'ruido': 60, 'int_luminosa': 956}",0.70055
TS,28,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 50, 'ruido': 39, 'int_luminosa': 940}",0.7038
TS,29,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 50, 'ruido': 33, 'int_luminosa': 943}",0.70445
TS,30,"{'temperatura': 27, 'humedad': 49, 'ruido': 128, 'int_luminosa': 958}","{'temperatura': 21, 'humedad': 47, 'ruido': 35, 'int_luminosa': 932}",0.6821
TS,1,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 43, 'ruido': 51, 'int_luminosa': 378}",0.5
TS,2,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 45, 'ruido': 51, 'int_luminosa': 854}",0.5
TS,3,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 48, 'ruido': 51, 'int_luminosa': 342}",0.5
TS,4,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 52, 'ruido': 52, 'int_luminosa': 473}",0.5
TS,5,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 57, 'ruido': 46, 'int_luminosa': 642}",0.5
TS,6,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 26, 'humedad': 41, 'ruido': 38, 'int_luminosa': 333}",0.5
TS,7,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 62, 'ruido': 62, 'int_luminosa': 879}",0.5
TS,8,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 26, 'humedad': 53, 'ruido': 34, 'int_luminosa': 464}",0.5
TS,9,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 54, 'ruido': 38, 'int_luminosa': 322}",0.5
TS,10,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 42, 'ruido': 41, 'int_luminosa': 855}",0.5
TS,11,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 44, 'ruido': 38, 'int_luminosa': 568}",0.5
TS,12,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 28, 'humedad': 42, 'ruido': 41, 'int_luminosa': 383}",0.5
TS,13,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 44, 'ruido': 39, 'int_luminosa': 996}",0.5
TS,14,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 60, 'ruido': 58, 'int_luminosa': 469}",0.5
TS,15,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 58, 'ruido': 39, 'int_luminosa': 941}",0.5
TS,16,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 28, 'humedad': 65, 'ruido': 30, 'int_luminosa': 818}",0.5
TS,17,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 57, 'ruido': 33, 'int_luminosa': 700}",0.5
TS,18,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 28, 'humedad': 65, 'ruido': 32, 'int_luminosa': 468}",0.5
TS,19,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 25, 'humedad': 47, 'ruido': 32, 'int_luminosa': 320}",0.5
TS,20,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 42, 'ruido': 40, 'int_luminosa': 303}",0.5
TS,21,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 64, 'ruido': 33, 'int_luminosa': 950}",0.5
TS,22,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 24, 'humedad': 56, 'ruido': 30, 'int_luminosa': 308}",0.5
TS,23,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 23, 'humedad': 69, 'ruido': 31, 'int_luminosa': 870}",0.5
TS,24,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 54, 'ruido': 43, 'int_luminosa': 678}",0.5
TS,25,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 22, 'humedad': 53, 'ruido': 62, 'int_luminosa': 352}",0.5
TS,26,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 21, 'humedad': 67, 'ruido': 34, 'int_luminosa': 839}",0.5
TS,27,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 43, 'ruido': 43, 'int_luminosa': 858}",0.5
TS,28,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 27, 'humedad': 65, 'ruido': 49, 'int_luminosa': 356}",0.5
TS,29,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 26, 'humedad': 47, 'ruido': 32, 'int_luminosa': 534}",0.5
TS,30,"{'temperatura': 27, 'humedad': 86, 'ruido': 126, 'int_luminosa': 94}","{'temperatura': 20, 'humedad': 50, 'ruido': 42, 'int_luminosa': 600}",0.5
TS,1,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 47, 'ruido': 41, 'int_luminosa': 668}",0.67415
TS,2,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 52, 'ruido': 49, 'int_luminosa': 705}",0.66965
TS,3,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 21, 'humedad': 49, 'ruido': 46, 'int_luminosa': 671}",0.67665
TS,4,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 27, 'humedad': 47, 'ruido': 46, 'int_luminosa': 732}",0.68315
TS,5,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 27, 'humedad': 47, 'ruido': 46, 'int_luminosa': 723}",0.6858
TS,6,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 21, 'humedad': 45, 'ruido': 49, 'int_luminosa': 713}",0.69115
TS,7,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 23, 'humedad': 44, 'ruido': 48, 'int_luminosa': 717}",0.6947
TS,8,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 23, 'humedad': 44, 'ruido': 47, 'int_luminosa': 653}",0.688
TS,9,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 27, 'humedad': 46, 'ruido': 37, 'int_luminosa': 729}",0.6721
TS,10,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 44, 'ruido': 37, 'int_luminosa': 673}",0.6785
TS,11,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 27, 'humedad': 46, 'ruido': 46, 'int_luminosa': 641}",0.6802
TS,12,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 44, 'ruido': 52, 'int_luminosa': 647}",0.6796
TS,13,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 45, 'ruido': 51, 'int_luminosa': 709}",0.68945
TS,14,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 25, 'humedad': 45, 'ruido': 48, 'int_luminosa': 705}",0.6944
TS,15,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 45, 'ruido': 52, 'int_luminosa': 670}",0.6812
TS,16,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 21, 'humedad': 44, 'ruido': 42, 'int_luminosa': 720}",0.68985
TS,17,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 44, 'ruido': 46, 'int_luminosa': 603}",0.67875
TS,18,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 46, 'ruido': 46, 'int_luminosa': 647}",0.6815
TS,19,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 20, 'humedad': 44, 'ruido': 44, 'int_luminosa': 708}",0.69685
TS,20,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 44, 'ruido': 52, 'int_luminosa': 681}",0.6869
TS,21,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 44, 'ruido': 45, 'int_luminosa': 718}",0.69555
TS,22,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 24, 'humedad': 44, 'ruido': 43, 'int_luminosa': 730}",0.68865
TS,23,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 28, 'humedad': 46, 'ruido': 44, 'int_luminosa': 677}",0.68455
TS,24,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 26, 'humedad': 45, 'ruido': 49, 'int_luminosa': 693}",0.6904
TS,25,"{'temperatura': 34, 'humedad': 43, 'ruido': 45, 'int_luminosa': 707}","{'temperatura': 21, 'humedad': 46, 'ruido': 43, 'int_luminosa': 728}",0.68255
